id,internal_id,title_abbreviation,address,price,price_per_unit_area,size_with_square_meter,construction_year,levels,bedrooms,bathrooms,date,extraction_date,geo_lat,geo_lng,company_title,account_id,ad_group_id,url,dimos,perioxi,type,area,price_per_area,level_list,min_level,level_length,temp_no,temp_date_unit,days_passed
814269525,47106466,Διαμέρισμα 76 τ.μ.,Αθήνα (Ιπποκράτους),550.0,7,76 τ.μ.,1980.0,['0.5'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.98631317585066,23.74204625596336,East To West Real Estate,314919.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814269525/athhna-ippokratoys-550-76,Αθήνα,Ιπποκράτους,Διαμέρισμα,76.0,7.2368421052631575,[0.5],0.5,1,1,εβ,7
808035713,46775889,Διαμέρισμα 45 τ.μ.,Αθήνα (Νέα Κυψέλη),400.0,9,45 τ.μ.,1960.0,['0'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.00182967870214,23.75038307510283,Attika Real Estate,28368.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808035713/athhna-nea-kypselh-400-45,Αθήνα,Νέα Κυψέλη,Διαμέρισμα,45.0,8.88888888888889,[0.0],0.0,1,2,μή,60
804477367,46569050,Διαμέρισμα 50 τ.μ.,Αθήνα (Θησείο),550.0,11,50 τ.μ.,1980.0,['0'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.973889,23.715384,Thesis Hellas,982654.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/804477367/athhna-thhseio-550-50,Αθήνα,Θησείο,Διαμέρισμα,50.0,11.0,[0.0],0.0,1,2,μή,60
813553140,47059365,Διαμέρισμα 33 τ.μ.,Αθήνα (Καλλιρρόης),400.0,12,33 τ.μ.,1970.0,['0.5'],1.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.96501055428588,23.73115340400124,Οικοκτηματική,332783.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813553140/athhna-kallirrohs-400-33,Αθήνα,Καλλιρρόης,Διαμέρισμα,33.0,12.121212121212121,[0.5],0.5,1,3,εβ,21
808839710,46815222,Διαμέρισμα 100 τ.μ.,Αθήνα (Λυκαβηττός),1300.0,13,100 τ.μ.,1992.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.981402,23.750333,Equal Estate,2042950.0,423444.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/808839710/athhna-lykavhttos-1300-100,Αθήνα,Λυκαβηττός,Διαμέρισμα,100.0,13.0,[2.0],2.0,1,2,μή,60
788888466,45868426,Διαμέρισμα 65 τ.μ.,Αθήνα (Μεταξουργείο),550.0,8,65 τ.μ.,,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.9870675609433,23.72036279550589,Sunny Group,1595068.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/788888466/athhna-metaxoyrgeio-550-65,Αθήνα,Μεταξουργείο,Διαμέρισμα,65.0,8.461538461538462,[2.0],2.0,1,2,μή,60
810793326,46913258,Διαμέρισμα 110 τ.μ.,Αθήνα (Άγιος Ελευθέριος),750.0,7,110 τ.μ.,,['4'],3.0,,πριν από 2 μήνες,2023-06-01,38.02092,23.72963,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810793326/athhna-agios-eleytherios-750-110,Αθήνα,Άγιος Ελευθέριος,Διαμέρισμα,110.0,6.818181818181818,[4.0],4.0,1,2,μή,60
808186747,46782572,Διαμέρισμα 120 τ.μ.,Αθήνα (Κολωνάκι),2000.0,17,120 τ.μ.,1975.0,['5'],2.0,2.0,πριν από 2 μήνες,2023-06-01,37.977757,23.749212,Infocasa,219757.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808186747/athhna-kolwnaki-2000-120,Αθήνα,Κολωνάκι,Διαμέρισμα,120.0,16.666666666666668,[5.0],5.0,1,2,μή,60
804621850,46576785,Διαμέρισμα 62 τ.μ.,Αθήνα (Κάτω Πατήσια),550.0,9,62 τ.μ.,1979.0,['1'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.01392,23.727525,Grand Estate,1729859.0,434606.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/804621850/athhna-katw-pathsia-550-62,Αθήνα,Κάτω Πατήσια,Διαμέρισμα,62.0,8.870967741935484,[1.0],1.0,1,2,μή,60
806060125,46662956,Διαμέρισμα 85 τ.μ.,Αθήνα (Παγκράτι),1100.0,13,85 τ.μ.,1970.0,['4'],,1.0,πριν από 2 μήνες,2023-06-01,37.966675,23.75047,Grand Estate,1729859.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806060125/athhna-pagkrati-1100-85,Αθήνα,Παγκράτι,Διαμέρισμα,85.0,12.941176470588236,[4.0],4.0,1,2,μή,60
812362000,46991893,Διαμέρισμα 96 τ.μ.,Αθήνα (Κυψέλη),690.0,7,96 τ.μ.,1965.0,['4'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.002106,23.739427,Keller Williams Solutions Group,1459379.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812362000/athhna-kypselh-690-96,Αθήνα,Κυψέλη,Διαμέρισμα,96.0,7.1875,[4.0],4.0,1,2,μή,60
792468052,46008083,Διαμέρισμα 70 τ.μ.,Αθήνα (Κουντουριώτικα),1250.0,18,70 τ.μ.,2022.0,['4'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.986234,23.756195,Rokanas Real Estate,32628.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/792468052/athhna-koyntoyriwtika-1250-70,Αθήνα,Κουντουριώτικα,Διαμέρισμα,70.0,17.857142857142858,[4.0],4.0,1,2,μή,60
813740506,47070221,Διαμέρισμα 115 τ.μ.,Αθήνα (Νιρβάνα),600.0,5,115 τ.μ.,1975.0,['1'],3.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00624271115036,23.72445239860812,Politexnoupoli,1242180.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813740506/athhna-nirvana-600-115,Αθήνα,Νιρβάνα,Διαμέρισμα,115.0,5.217391304347826,[1.0],1.0,1,2,εβ,14
811916109,46967573,Διαμέρισμα 97 τ.μ.,Αθήνα (Κάτω Πετράλωνα),1200.0,12,97 τ.μ.,1998.0,['7'],3.0,1.0,πριν από 2 μήνες,2023-06-01,37.969434,23.707529,Thelo Spiti Real Estate,1561428.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/811916109/athhna-katw-petralwna-1200-97,Αθήνα,Κάτω Πετράλωνα,Διαμέρισμα,97.0,12.371134020618557,[7.0],7.0,1,2,μή,60
789273897,45886873,Διαμέρισμα 79 τ.μ.,Αθήνα (Κολιάτσου),520.0,7,79 τ.μ.,1968.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.00841194808908,23.73813178173537,Golden Home,616129.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/789273897/athhna-koliatsoy-520-79,Αθήνα,Κολιάτσου,Διαμέρισμα,79.0,6.582278481012659,[2.0],2.0,1,2,μή,60
803320318,46510566,Διαμέρισμα 72 τ.μ.,Αθήνα (Ελληνορώσων),1090.0,15,72 τ.μ.,1964.0,['5'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.996026,23.769206,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/803320318/athhna-ellhnorwswn-1090-72,Αθήνα,Ελληνορώσων,Διαμέρισμα,72.0,15.13888888888889,[5.0],5.0,1,2,μή,60
806324862,46677888,Διαμέρισμα 84 τ.μ.,Αθήνα (Ελληνορώσων),800.0,10,84 τ.μ.,1970.0,['4'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.995059,23.769194,React Real Estate,1141733.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806324862/athhna-ellhnorwswn-800-84,Αθήνα,Ελληνορώσων,Διαμέρισμα,84.0,9.523809523809524,[4.0],4.0,1,2,μή,60
812348798,46990918,Διαμέρισμα 93 τ.μ.,Αθήνα (Λόφος Στρέφη),700.0,8,93 τ.μ.,1975.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.9884701868722,23.7406465064406,Golden Home,616129.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812348798/athhna-lofos-strefh-700-93,Αθήνα,Λόφος Στρέφη,Διαμέρισμα,93.0,7.526881720430108,[2.0],2.0,1,2,μή,60
807145298,46723725,Διαμέρισμα 65 τ.μ.,Αθήνα (Μεταξουργείο),650.0,10,65 τ.μ.,,['5'],2.0,,πριν από 2 μήνες,2023-06-01,37.984929501779085,23.71936454356573,,1497013.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/807145298/athhna-metaxoyrgeio-650-65,Αθήνα,Μεταξουργείο,Διαμέρισμα,65.0,10.0,[5.0],5.0,1,2,μή,60
810802766,46914734,Διαμέρισμα 40 τ.μ.,Αθήνα (Άγιος Παντελεήμονας),300.0,8,40 τ.μ.,,['-0.5'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.996738384475016,23.731512185446057,,1967038.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810802766/athhna-agios-pantelehmonas-300-40,Αθήνα,Άγιος Παντελεήμονας,Διαμέρισμα,40.0,7.5,[-0.5],-0.5,1,2,μή,60
813213595,47037544,Διαμέρισμα 52 τ.μ.,Αθήνα (Άνω Πατήσια),500.0,10,52 τ.μ.,1985.0,['1'],1.0,1.0,πριν από 3 εβδομάδες,2023-06-01,38.022076,23.736933,Thesis Hellas,982654.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813213595/athhna-anw-pathsia-500-52,Αθήνα,Άνω Πατήσια,Διαμέρισμα,52.0,9.615384615384615,[1.0],1.0,1,3,εβ,21
814702138,47127740,Διαμέρισμα 80 τ.μ.,Αθήνα (Άνω Κυψέλη),480.0,6,80 τ.μ.,1980.0,['2'],2.0,1.0,πριν από 6 ημέρες,2023-06-01,38.00799276700773,23.739610615029186,Alpha Home,1630874.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814702138/athhna-anw-kypselh-480-80,Αθήνα,Άνω Κυψέλη,Διαμέρισμα,80.0,6.0,[2.0],2.0,1,6,ημ,6
813722708,47069768,Διαμέρισμα 55 τ.μ.,Αθήνα (Κυψέλη),600.0,11,55 τ.μ.,1975.0,['0'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.99795571419872,23.7357216566904,Rent n Sale,1452371.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813722708/athhna-kypselh-600-55,Αθήνα,Κυψέλη,Διαμέρισμα,55.0,10.909090909090908,[0.0],0.0,1,2,εβ,14
813950174,47088435,Διαμέρισμα 70 τ.μ.,Αθήνα (Α΄ Νεκροταφείο),1000.0,14,70 τ.μ.,1957.0,['1'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.96438974794191,23.737531219258365,Golden Home,616129.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813950174/athhna-a-nekrotafeio-1000-70,Αθήνα,,Διαμέρισμα,70.0,14.285714285714286,[1.0],1.0,1,2,εβ,14
787199227,45789043,Διαμέρισμα 87 τ.μ.,Αθήνα (Ιλίσια),1400.0,16,87 τ.μ.,1990.0,['3'],2.0,2.0,πριν από 2 μήνες,2023-06-01,37.9787389189575,23.752879365300917,Greecing ,2032987.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/787199227/athhna-ilisia-1400-87,Αθήνα,Ιλίσια,Διαμέρισμα,87.0,16.091954022988507,[3.0],3.0,1,2,μή,60
798017960,46274667,Διαμέρισμα 45 τ.μ.,Αθήνα (Λόφος Λαμπράκη),650.0,14,45 τ.μ.,1974.0,['2'],1.0,,πριν από 2 μήνες,2023-06-01,37.964354,23.732289,Grand Estate,1729859.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/798017960/athhna-lofos-lamprakh-650-45,Αθήνα,Λόφος Λαμπράκη,Διαμέρισμα,45.0,14.444444444444445,[2.0],2.0,1,2,μή,60
812180020,46979094,Διαμέρισμα 208 τ.μ.,Αθήνα (Κολωνάκι),3700.0,18,208 τ.μ.,1960.0,['5'],3.0,2.0,πριν από 2 μήνες,2023-06-01,37.97628635948988,23.736468659321385,Value Deal,1215306.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812180020/athhna-kolwnaki-3700-208,Αθήνα,Κολωνάκι,Διαμέρισμα,208.0,17.78846153846154,[5.0],5.0,1,2,μή,60
667024798,42367310,Διαμέρισμα 80 τ.μ.,Αθήνα (Ιπποκράτειο),750.0,9,80 τ.μ.,1973.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.985179,23.763062,Rent n Sale,1452371.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/667024798/athhna-ippokrateio-750-80,Αθήνα,Ιπποκράτειο,Διαμέρισμα,80.0,9.375,[2.0],2.0,1,2,μή,60
667024798,42367310,Διαμέρισμα 80 τ.μ.,Αθήνα (Ιπποκράτειο),750.0,9,80 τ.μ.,1973.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.985179,23.763062,Rent n Sale,1452371.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/667024798/athhna-ippokrateio-750-80,Αθήνα,Ιπποκράτειο,Διαμέρισμα,80.0,9.375,[2.0],2.0,1,2,μή,60
813553287,47059393,Διαμέρισμα 152 τ.μ.,Αθήνα (Πλάκα),1900.0,13,152 τ.μ.,1960.0,['2'],2.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.97300772277567,23.7318357695118,Ελένη Κασσάρα,83688.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813553287/athhna-plaka-1900-152,Αθήνα,Πλάκα,Διαμέρισμα,152.0,12.5,[2.0],2.0,1,3,εβ,21
790997928,45958723,Μεζονέτα 86 τ.μ.,Αθήνα (Κολωνάκι),1850.0,22,86 τ.μ.,1975.0,['5'],2.0,2.0,πριν από 2 μήνες,2023-06-01,37.979082,23.746526,Sartzis Realty Group,1884242.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/790997928/athhna-kolwnaki-1850-86,Αθήνα,Κολωνάκι,Μεζονέτα,86.0,21.511627906976745,[5.0],5.0,1,2,μή,60
803434494,46515475,Διαμέρισμα 46 τ.μ.,Αθήνα (Άγιος Παντελεήμονας),350.0,8,46 τ.μ.,1962.0,['1'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.998480069385465,23.73273551422114,Equity Stones,1806919.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/803434494/athhna-agios-pantelehmonas-350-46,Αθήνα,Άγιος Παντελεήμονας,Διαμέρισμα,46.0,7.608695652173913,[1.0],1.0,1,2,μή,60
808978787,46822951,Διαμέρισμα 52 τ.μ.,Αθήνα (Πεδίον Άρεως),550.0,11,52 τ.μ.,1960.0,['0.5'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.992525,23.739905,Kiklos,1855390.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808978787/athhna-pedion-arews-550-52,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,52.0,10.576923076923077,[0.5],0.5,1,2,μή,60
808696097,46809617,Διαμέρισμα 55 τ.μ.,Αθήνα (Άγιος Ελευθέριος),550.0,10,55 τ.μ.,1972.0,['2'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.017637,23.726147,Bestland Hellas,76881.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808696097/athhna-agios-eleytherios-550-55,Αθήνα,Άγιος Ελευθέριος,Διαμέρισμα,55.0,10.0,[2.0],2.0,1,2,μή,60
806146558,46668124,Διαμέρισμα 130 τ.μ.,Αθήνα (Πλατεία Μαβίλη),950.0,7,130 τ.μ.,1967.0,['3'],3.0,1.0,πριν από 2 μήνες,2023-06-01,37.982565,23.755972,Sartzis Realty Group,1884242.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806146558/athhna-plateia-mavilh-950-130,Αθήνα,Πλατεία Μαβίλη,Διαμέρισμα,130.0,7.3076923076923075,[3.0],3.0,1,2,μή,60
811250452,46936925,Διαμέρισμα 58 τ.μ.,Αθήνα (Άγιος Νικόλαος),500.0,9,58 τ.μ.,,['3'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.00464246546645,23.72973819714557,,2254257.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/811250452/athhna-agios-nikolaos-500-58,Αθήνα,Άγιος Νικόλαος,Διαμέρισμα,58.0,8.620689655172415,[3.0],3.0,1,2,μή,60
806016551,46660589,Διαμέρισμα 80 τ.μ.,Αθήνα (Πλατεία Βικτωρίας),550.0,7,80 τ.μ.,1976.0,['2'],2.0,,πριν από 2 μήνες,2023-06-01,37.99522067870375,23.72865896083461,Re/max Central,215925.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806016551/athhna-plateia-viktwrias-550-80,Αθήνα,Πλατεία Βικτωρίας,Διαμέρισμα,80.0,6.875,[2.0],2.0,1,2,μή,60
810137987,46877372,Διαμέρισμα 43 τ.μ.,Αθήνα (Άγιος Λουκάς),450.0,10,43 τ.μ.,1967.0,['4'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.01284,23.73717,One Real Estate,1168303.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810137987/athhna-agios-loykas-450-43,Αθήνα,Άγιος Λουκάς,Διαμέρισμα,43.0,10.465116279069768,[4.0],4.0,1,2,μή,60
811978171,46970829,Διαμέρισμα 73 τ.μ.,Αθήνα (Άγιος Νικόλαος),450.0,6,73 τ.μ.,1980.0,['3'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.011423,23.729851,RE/MAX Estate,1866428.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/811978171/athhna-agios-nikolaos-450-73,Αθήνα,Άγιος Νικόλαος,Διαμέρισμα,73.0,6.164383561643835,[3.0],3.0,1,2,μή,60
810471151,46895802,Μεζονέτα 170 τ.μ.,Αθήνα (Ιλίσια),2000.0,12,170 τ.μ.,2000.0,['6'],3.0,2.0,πριν από 2 μήνες,2023-06-01,37.97896267870773,23.753988679896736,Poreia Real Estate,1110160.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810471151/athhna-ilisia-2000-170,Αθήνα,Ιλίσια,Μεζονέτα,170.0,11.764705882352942,[6.0],6.0,1,2,μή,60
809353599,46839991,Διαμέρισμα 90 τ.μ.,Αθήνα (Άγιος Ελευθέριος),700.0,8,90 τ.μ.,,['0'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.021238,23.731211,Time Real Estate,1725433.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/809353599/athhna-agios-eleytherios-700-90,Αθήνα,Άγιος Ελευθέριος,Διαμέρισμα,90.0,7.777777777777778,[0.0],0.0,1,2,μή,60
789005769,45874834,Διαμέρισμα 90 τ.μ.,Αθήνα (Πεδίον Άρεως),720.0,8,90 τ.μ.,1970.0,['0'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.995431,23.734872,Noussis Real Estate,188288.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/789005769/athhna-pedion-arews-720-90,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,90.0,8.0,[0.0],0.0,1,2,μή,60
813849538,47079218,Διαμέρισμα 35 τ.μ.,Αθήνα (Βαρνάβα),350.0,10,35 τ.μ.,1975.0,['-0.5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.9647228503092,23.743962249492267,Real Brokers,561732.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813849538/athhna-varnava-350-35,Αθήνα,Βαρνάβα,Διαμέρισμα,35.0,10.0,[-0.5],-0.5,1,2,εβ,14
800191582,46379578,Διαμέρισμα 30 τ.μ.,Αθήνα (Νέα Κυψέλη),350.0,12,30 τ.μ.,,['-0.5'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.997080494707774,23.74350428043491,Sartzis Realty Group,1884242.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/800191582/athhna-nea-kypselh-350-30,Αθήνα,Νέα Κυψέλη,Διαμέρισμα,30.0,11.666666666666666,[-0.5],-0.5,1,2,μή,60
810079780,46873775,Διαμέρισμα 75 τ.μ.,Αθήνα (Πλατεία Αττικής),470.0,6,75 τ.μ.,1969.0,['4'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.003028827125554,23.72338648802121,Easy Real Estate,1142373.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810079780/athhna-plateia-attikhs-470-75,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,75.0,6.266666666666667,[4.0],4.0,1,2,μή,60
807258557,46730348,Διαμέρισμα 67 τ.μ.,Αθήνα (Γηροκομείο),720.0,11,67 τ.μ.,1973.0,['1'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.995862,23.761121,Aspis Real Estate Αμπελόκηποι-Ψυχικό,1816248.0,446813.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/807258557/athhna-ghrokomeio-720-67,Αθήνα,Γηροκομείο,Διαμέρισμα,67.0,10.746268656716419,[1.0],1.0,1,2,μή,60
801091950,46425524,Διαμέρισμα 80 τ.μ.,Αθήνα (Πεδίον Άρεως),650.0,8,80 τ.μ.,1970.0,['0'],2.0,,πριν από 2 μήνες,2023-06-01,37.996,23.73707,One Real Estate,1168303.0,425242.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/801091950/athhna-pedion-arews-650-80,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,80.0,8.125,[0.0],0.0,1,2,μή,60
622635649,41006997,Διαμέρισμα 135 τ.μ.,Αθήνα (Κολωνάκι),1800.0,13,135 τ.μ.,1968.0,['2'],3.0,1.0,πριν από 2 μήνες,2023-06-01,37.977712,23.741887,Plasis Real Estate + Development,1905993.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/622635649/athhna-kolwnaki-1800-135,Αθήνα,Κολωνάκι,Διαμέρισμα,135.0,13.333333333333334,[2.0],2.0,1,2,μή,60
220287039,31367094,Διαμέρισμα 85 τ.μ.,Αθήνα (Ιπποκράτειο),600.0,7,85 τ.μ.,,"['0', '0.5']",2.0,1.0,πριν από 2 μήνες,2023-06-01,37.98193689667606,23.76011904670167,,349065.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/220287039/athhna-ippokrateio-600-85,Αθήνα,Ιπποκράτειο,Διαμέρισμα,85.0,7.0588235294117645,"[0.0, 0.5]",0.0,2,2,μή,60
808156597,46781452,Διαμέρισμα 50 τ.μ.,Αθήνα (Κολωνάκι),500.0,10,50 τ.μ.,1970.0,['3'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.97770609159743,23.73843405792998,Σαπαριλλα - Λιγνού,1155484.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808156597/athhna-kolwnaki-500-50,Αθήνα,Κολωνάκι,Διαμέρισμα,50.0,10.0,[3.0],3.0,1,2,μή,60
805599624,46633265,Διαμέρισμα 30 τ.μ.,Αθήνα (Κάτω Πετράλωνα),450.0,15,30 τ.μ.,,['0'],,1.0,πριν από 2 μήνες,2023-06-01,37.968016751134094,23.703551445755373,Maryland Property Services,1881380.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/805599624/athhna-katw-petralwna-450-30,Αθήνα,Κάτω Πετράλωνα,Διαμέρισμα,30.0,15.0,[0.0],0.0,1,2,μή,60
800222892,46381314,Διαμέρισμα 92 τ.μ.,Αθήνα (Γκάζι),870.0,9,92 τ.μ.,1980.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.976953,23.711085,Aspis Real Estate Κατάστημα Δυτικού Τομέα,214288.0,438740.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/800222892/athhna-gkazi-870-92,Αθήνα,Γκάζι,Διαμέρισμα,92.0,9.456521739130435,[2.0],2.0,1,2,μή,60
775256003,45391573,Διαμέρισμα 115 τ.μ.,Αθήνα (Ακαδημία),2000.0,17,115 τ.μ.,1958.0,['5'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.9770567258639,23.736097031445315,Value Deal,1215306.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/775256003/athhna-akadhmia-2000-115,Αθήνα,Ακαδημία,Διαμέρισμα,115.0,17.391304347826086,[5.0],5.0,1,2,μή,60
796511561,46196344,Διαμέρισμα 165 τ.μ.,Αθήνα (Πανόρμου),1500.0,9,165 τ.μ.,1976.0,['5'],3.0,1.0,πριν από 2 μήνες,2023-06-01,37.995054094651,23.766206721089564,City Properties,1277233.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/796511561/athhna-panormoy-1500-165,Αθήνα,Πανόρμου,Διαμέρισμα,165.0,9.090909090909092,[5.0],5.0,1,2,μή,60
751293007,44811123,Διαμέρισμα 106 τ.μ.,Αθήνα (Κολωνάκι),1750.0,17,106 τ.μ.,1970.0,['1'],2.0,,πριν από 2 μήνες,2023-06-01,37.97950450022503,23.73786627360659,Metroland Real Estate Managment,1342909.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/751293007/athhna-kolwnaki-1750-106,Αθήνα,Κολωνάκι,Διαμέρισμα,106.0,16.50943396226415,[1.0],1.0,1,2,μή,60
808144686,46780966,Διαμέρισμα 50 τ.μ.,Αθήνα (Κυνοσάργους),1250.0,25,50 τ.μ.,2015.0,['7'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.956729,23.733466,GrecaHouse,276455.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808144686/athhna-kynosargoys-1250-50,Αθήνα,Κυνοσάργους,Διαμέρισμα,50.0,25.0,[7.0],7.0,1,2,μή,60
806987055,46715446,Διαμέρισμα 22 τ.μ.,Αθήνα (Χίλτον),295.0,13,22 τ.μ.,,['0'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.97360971420246,23.749781323388135,,1744096.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806987055/athhna-chilton-295-22,Αθήνα,Χίλτον,Διαμέρισμα,22.0,13.409090909090908,[0.0],0.0,1,2,μή,60
805100120,46601351,Διαμέρισμα 82 τ.μ.,Αθήνα (Άγιος Αρτέμιος),700.0,9,82 τ.μ.,1975.0,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.962696720988696,23.742500799285768,Re/max Central,215925.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/805100120/athhna-agios-artemios-700-82,Αθήνα,Άγιος Αρτέμιος,Διαμέρισμα,82.0,8.536585365853659,[2.0],2.0,1,2,μή,60
807408755,46738218,Διαμέρισμα 27 τ.μ.,Αθήνα (Κυψέλη),380.0,14,27 τ.μ.,1972.0,['0.5'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.000326,23.734845,Πανμεσιτική,449853.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/807408755/athhna-kypselh-380-27,Αθήνα,Κυψέλη,Διαμέρισμα,27.0,14.074074074074074,[0.5],0.5,1,2,μή,60
806799853,46703447,Μονοκατοικία 110 τ.μ.,Αθήνα (Θησείο),2200.0,20,110 τ.μ.,1910.0,['0'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.975783,23.715574,Property Management,2036751.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806799853/athhna-thhseio-2200-110,Αθήνα,Θησείο,Μονοκατοικία,110.0,20.0,[0.0],0.0,1,2,μή,60
